3709330226378	-18.4407	320.804	38.8003	321.982	73.2525	303.031
3709330238639	-18.5196	324.705	38.3934	320.981	72.4908	300.327
3709330250960	-18.5085	327.981	38.0926	319.7	71.8211	297.568
3709330263223	-18.1566	329.376	37.7772	317.081	71.0199	293.419
3709330275573	-17.8816	328.72	37.2105	313.575	69.8096	288.303
3709330287860	-17.4671	325.507	36.7524	309.349	68.7237	282.364
3709330300114	-17.4708	321.471	36.1438	304.364	67.6697	276.102
3709330312476	-18.1978	317.89	35.3302	298.387	66.7611	269.557
3709330324728	-19.2776	312.845	34.315	291.622	65.8428	262.869
3709330337005	-20.4366	306.427	33.174	283.902	64.9086	255.744
3709330349356	-22.1286	297.917	31.9259	275.121	64.2647	248.468
3709330361611	-23.8646	287.221	30.7259	265.601	63.5893	241.007
3709330373927	-25.4227	275.272	29.6981	255.175	62.8814	233.242
3709330386231	-26.6891	262.562	28.9909	244.68	62.2431	225.828
3709330398571	-27.0607	249.059	28.6666	233.96	61.6555	218.828
3709330410938	-27.2124	236.901	28.7712	221.905	61.8779	212.347
3709330423117	-26.5842	222.156	29.1765	211.076	62.3497	208.409
3709330435417	-24.748	204.923	30.6057	199.828	63.6677	204.72
3709330447722	-21.5355	185.138	32.5824	191.539	65.0843	203.928
3709330460060	-16.6405	162.616	34.3626	183.863	65.8348	204.209
3709330472332	-10.9847	144.73	35.7406	177.763	66.0433	204.78
3709330484627	-6.10536	133.423	36.9016	175.931	66.5444	207.995
3709330496899	-3.10636	127.61	37.3971	176.659	66.9472	211.487	23.5187
3709330509291	-2.26462	126.763	37.5929	179.862	67.7495	216.35
3709330521501	-3.33078	130.532	37.6481	184.95	68.9488	221.403
3709330533896	-5.403	138.097	38.0466	192.102	70.6634	227.41
3709330546057	-7.60927	148.859	38.6594	200.797	72.5809	234.059
3709330558364	-8.91612	163.004	39.849	211.619	74.8575	242.713
3709330570751	-9.49124	177.557	41.261	222.611	76.9845	251.139
3709330583138	-9.07632	191.451	42.7451	232.674	78.8217	258.668
3709330595342	-7.90318	207.599	44.6185	244.456	80.8903	267.333
3709330607782	-6.92414	224.178	46.2019	255.439	82.4832	274.387
3709330619873	-5.85485	238.29	47.2822	264.816	83.3414	279.951
3709330632192	-4.83335	250.469	48.0785	273.657	83.7628	285.165
3709330644606	-4.02461	261.598	48.9367	282.009	84.2429	289.778
3709330656832	-3.42331	272.13	49.5954	289.283	84.6238	293.637
3709330669087	-3.36001	281.978	49.9966	296.071	84.8229	297.3
3709330681449	-4.19876	292.353	50.3379	302.615	84.874	300.572
3709330693650	-5.53207	301.175	50.1164	307.792	84.543	302.084
3709330706005	-6.53755	308.783	49.7413	312.257	84.1092	303.224
3709330718337	-7.74157	316.546	49.4407	316.323	83.9045	304.491
3709330730554	-8.55637	324.544	49.1976	319.834	83.7321	305.585
3709330742898	-9.0353	331.516	48.8915	322.217	83.4971	305.723
3709330755180	-8.9965	336.971	48.7328	323.84	83.3203	305.506
3709330767505	-8.63442	341.077	48.6061	324.632	83.0107	304.464
3709330780060	-7.96763	344.391	48.6034	324.82	82.6968	303.036
3709330816959	-6.31128	346.423	47.6003	320.955	80.4183	294.702
3709330829036	-5.37081	343.723	47.3673	317.652	79.6036	289.64
3709330841274	-4.72635	341.484	46.4815	312.961	78.1361	283.18
3709330854015	-4.3059	337.92	45.4343	307.327	76.669	276.12
3709330865876	-4.58491	332.926	44.2665	301.408	75.2847	269.211
3709330878143	-5.33622	326.761	42.983	294.671	74.0208	262.185
3709330890465	-7.03557	318.896	41.4901	288.103	72.693	256.223
3709330902762	-9.17364	309.804	39.947	280.306	71.6638	249.945
3709330915019	-11.6056	298.795	38.3314	271.592	70.7141	243.245
3709330927363	-14.281	285.869	36.7355	261.125	69.6726	235.277
3709330939696	-16.9127	272.242	35.1832	250.112	68.4455	227.095
3709330951950	-18.8183	258.757	33.8617	239.112	67.1549	219.196
3709330964236	-19.4193	243.297	32.8366	227.826	66.3607	212.427
3709330976645	-19.7785	229.524	32.5043	215.88	66.2273	206.389
3709330988836	-18.5059	215.658	32.8698	204.237	66.0467	201.283
3709331001158	-16.4591	200.576	34.067	193.391	66.529	197.918
3709331013453	-13.5456	182.75	36.0308	184.2	67.8738	195.944
3709331025702	-9.38132	160.903	37.7896	176.365	68.5144	196.849
3709331038001	-6.34617	141.802	38.4875	169.073	68.3867	197.624
3709331050322	-5.64112	128.1	38.0959	164.908	67.7857	199.438
3709331062619	-6.10642	122.217	38.2549	165.024	68.5256	202.907	19.0181
3709331075001	-7.50541	121.651	38.627	167.387	69.8479	206.268
3709331087285	-9.09518	124.954	38.7852	172.91	71.3403	211.133
3709331099587	-10.479	132.138	39.242	180.548	73.3068	216.422
3709331124082	-11.7096	155.046	40.5323	197.438	76.4382	228.22
3709331136394	-10.3016	172.382	41.9293	210.512	78.4726	237.691
3709331148709	-8.87692	188.521	43.3665	223.43	79.805	247.678
3709331161000	-8.44954	208.839	44.9516	236.395	80.9401	256.19
3709331173267	-7.56291	227.943	46.2283	247.731	81.7935	263.09
3709331185564	-6.15771	245.026	47.1843	258.354	82.1784	269.471
3709331197859	-5.16359	261.112	47.7202	268.225	82.1386	275.089
3709331210402	-4.98115	276.668	47.9427	277.617	81.8056	279.913
3709331222617	-5.02461	291.504	48.0714	286.518	81.5238	284.742
3709331234789	-5.06922	304.574	47.9857	294.748	81.0756	289.307
3709331247143	-5.46506	316.977	47.5488	302.466	80.4539	293.598
3709331259378	-5.74851	327.384	47.0579	308.812	79.734	296.474
3709331271666	-5.72328	336.675	46.7498	314.818	79.2199	299.518
3709331283983	-5.1678	344.051	46.9742	320.274	79.1156	302.333
3709331296271	-4.93188	350.194	46.9483	324.78	78.7642	304.274
3709331308580	-4.60118	355.357	46.9748	328.876	78.6577	306.65
3709331320868	-4.25776	359.654	47.1119	332.075	78.6348	308.31
3709331333161	-3.81001	362.676	47.2102	334.17	78.413	308.801
3709331345462	-3.37577	364.519	47.241	335.312	78.1728	308.64
3709331357842	-2.95051	365.795	47.2911	336.164	78.0188	308.606
3709331370083	-2.55785	366.35	47.3386	336.217	77.7966	307.678
3709331382416	-1.92396	367.774	47.2881	334.956	77.4593	304.985
3709331394622	-1.03725	368.075	47.2956	333.202	77.2432	301.857
3709331407234	-0.215092	367.061	47.2557	330.507	76.9461	297.688
3709331419234	0.37289	364.978	47.1474	327.097	76.5962	292.91
3709331431659	0.613993	361.332	46.7896	322.427	76.1039	287.043
3709331444058	0.361696	356.193	46.0274	316.763	75.2715	280.498
3709331456144	0.0478539	350.213	45.2316	310.223	74.3048	273.075
3709331468525	-0.545802	342.98	44.4016	302.907	73.3969	265.027
3709331481022	-2.20132	333.897	43.0279	294.574	72.3055	256.696
3709331493112	-4.39938	323.802	41.6575	285.328	71.6768	248.404
3709331505318	-6.66642	312.286	40.3882	275.155	71.3257	239.917
3709331517658	-9.62483	296.897	39.3456	263.972	71.311	231.785
3709331529942	-12.6652	281.173	38.4508	251.942	71.2155	223.421
3709331542278	-14.7063	263.859	38.0981	239.133	71.0996	214.761
